sim_time, AUV_mk4?world_pose/position/x
60.64, 10.7004
60.641, 10.7004
60.642, 10.7004
60.643, 10.7004
60.644, 10.7003
60.645, 10.7003
60.646, 10.7003
60.647, 10.7003
60.648, 10.7003
60.649, 10.7003
60.65, 10.7002
60.651, 10.7002
60.652, 10.7002
60.653, 10.7002
60.654, 10.7002
60.655, 10.7002
60.656, 10.7001
60.657, 10.7001
60.658, 10.7001
60.659, 10.7001
60.66, 10.7001
60.661, 10.7001
60.662, 10.7
60.663, 10.7
60.664, 10.7
60.665, 10.7
60.666, 10.7
60.667, 10.7
60.668, 10.6999
60.669, 10.6999
60.67, 10.6999
60.671, 10.6999
60.672, 10.6999
60.673, 10.6999
60.674, 10.6998
60.675, 10.6998
60.676, 10.6998
60.677, 10.6998
60.678, 10.6998
60.679, 10.6998
60.68, 10.6997
60.681, 10.6997
60.682, 10.6997
60.683, 10.6997
60.684, 10.6997
60.685, 10.6997
60.686, 10.6997
60.687, 10.6996
60.688, 10.6996
60.689, 10.6996
60.69, 10.6996
60.691, 10.6996
60.692, 10.6996
60.693, 10.6996
60.694, 10.6995
60.695, 10.6995
60.696, 10.6995
60.697, 10.6995
60.698, 10.6995
60.699, 10.6995
60.7, 10.6995
60.701, 10.6995
60.702, 10.6994
60.703, 10.6994
60.704, 10.6994
60.705, 10.6994
60.706, 10.6994
60.707, 10.6994
60.708, 10.6994
60.709, 10.6994
60.71, 10.6993
60.711, 10.6993
60.712, 10.6993
60.713, 10.6993
60.714, 10.6993
60.715, 10.6993
60.716, 10.6993
60.717, 10.6993
60.718, 10.6992
60.719, 10.6992
60.72, 10.6992
60.721, 10.6992
60.722, 10.6992
60.723, 10.6992
60.724, 10.6992
60.725, 10.6992
60.726, 10.6992
60.727, 10.6991
60.728, 10.6991
60.729, 10.6991
60.73, 10.6991
60.731, 10.6991
60.732, 10.6991
60.733, 10.6991
60.734, 10.6991
60.735, 10.6991
60.736, 10.6991
60.737, 10.699
60.738, 10.699
60.739, 10.699
60.74, 10.699
60.741, 10.699
60.742, 10.699
60.743, 10.699
60.744, 10.699
60.745, 10.699
60.746, 10.699
60.747, 10.699
60.748, 10.6989
60.749, 10.6989
60.75, 10.6989
60.751, 10.6989
60.752, 10.6989
60.753, 10.6989
60.754, 10.6989
60.755, 10.6989
60.756, 10.6989
60.757, 10.6989
60.758, 10.6989
60.759, 10.6989
60.76, 10.6988
60.761, 10.6988
60.762, 10.6988
60.763, 10.6988
60.764, 10.6988
60.765, 10.6988
60.766, 10.6988
60.767, 10.6988
60.768, 10.6988
60.769, 10.6988
60.77, 10.6988
60.771, 10.6988
60.772, 10.6988
60.773, 10.6988
60.774, 10.6988
60.775, 10.6988
60.776, 10.6987
60.777, 10.6987
60.778, 10.6987
60.779, 10.6987
60.78, 10.6987
60.781, 10.6987
60.782, 10.6987
60.783, 10.6987
60.784, 10.6987
60.785, 10.6987
60.786, 10.6987
60.787, 10.6986
60.788, 10.6986
60.789, 10.6986
60.79, 10.6986
60.791, 10.6986
60.792, 10.6986
60.793, 10.6986
60.794, 10.6986
60.795, 10.6985
60.796, 10.6985
60.797, 10.6985
60.798, 10.6985
60.799, 10.6985
60.8, 10.6985
60.801, 10.6985
60.802, 10.6984
60.803, 10.6984
60.804, 10.6984
60.805, 10.6984
60.806, 10.6984
60.807, 10.6984
60.808, 10.6983
60.809, 10.6983
60.81, 10.6983
60.811, 10.6983
60.812, 10.6983
60.813, 10.6983
60.814, 10.6982
60.815, 10.6982
60.816, 10.6982
60.817, 10.6982
60.818, 10.6982
60.819, 10.6981
60.82, 10.6981
60.821, 10.6981
60.822, 10.6981
60.823, 10.698
60.824, 10.698
60.825, 10.698
60.826, 10.698
60.827, 10.6979
60.828, 10.6979
60.829, 10.6979
60.83, 10.6979
60.831, 10.6978
60.832, 10.6978
60.833, 10.6978
60.834, 10.6978
60.835, 10.6977
60.836, 10.6977
60.837, 10.6977
60.838, 10.6977
60.839, 10.6976
60.84, 10.6976
60.841, 10.6976
60.842, 10.6975
60.843, 10.6975
60.844, 10.6975
60.845, 10.6975
60.846, 10.6974
60.847, 10.6974
60.848, 10.6974
60.849, 10.6973
60.85, 10.6973
60.851, 10.6973
60.852, 10.6972
60.853, 10.6972
60.854, 10.6972
60.855, 10.6971
60.856, 10.6971
60.857, 10.6971
60.858, 10.697
60.859, 10.697
60.86, 10.697
60.861, 10.6969
60.862, 10.6969
60.863, 10.6969
60.864, 10.6968
60.865, 10.6968
60.866, 10.6967
60.867, 10.6967
60.868, 10.6967
60.869, 10.6966
60.87, 10.6966
60.871, 10.6966
60.872, 10.6965
60.873, 10.6965
60.874, 10.6964
60.875, 10.6964
60.876, 10.6964
60.877, 10.6963
60.878, 10.6963
60.879, 10.6962
60.88, 10.6962
