sim_time, AUV_mk4?world_pose/position/y
54.368, 9.53082
54.369, 9.53092
54.37, 9.53102
54.371, 9.53112
54.372, 9.53123
54.373, 9.53133
54.374, 9.53143
54.375, 9.53153
54.376, 9.53163
54.377, 9.53173
54.378, 9.53184
54.379, 9.53194
54.38, 9.53204
54.381, 9.53214
54.382, 9.53225
54.383, 9.53235
54.384, 9.53245
54.385, 9.53255
54.386, 9.53266
54.387, 9.53276
54.388, 9.53286
54.389, 9.53297
54.39, 9.53307
54.391, 9.53317
54.392, 9.53328
54.393, 9.53338
54.394, 9.53349
54.395, 9.53359
54.396, 9.53369
54.397, 9.5338
54.398, 9.5339
54.399, 9.534
54.4, 9.53411
54.401, 9.53421
54.402, 9.53431
54.403, 9.53442
54.404, 9.53452
54.405, 9.53462
54.406, 9.53472
54.407, 9.53483
54.408, 9.53493
54.409, 9.53503
54.41, 9.53513
54.411, 9.53523
54.412, 9.53534
54.413, 9.53544
54.414, 9.53554
54.415, 9.53564
54.416, 9.53574
54.417, 9.53584
54.418, 9.53594
54.419, 9.53605
54.42, 9.53615
54.421, 9.53625
54.422, 9.53635
54.423, 9.53645
54.424, 9.53655
54.425, 9.53665
54.426, 9.53675
54.427, 9.53685
54.428, 9.53695
54.429, 9.53705
54.43, 9.53715
54.431, 9.53725
54.432, 9.53735
54.433, 9.53745
54.434, 9.53755
54.435, 9.53764
54.436, 9.53774
54.437, 9.53784
54.438, 9.53794
54.439, 9.53804
54.44, 9.53814
54.441, 9.53824
54.442, 9.53833
54.443, 9.53843
54.444, 9.53853
54.445, 9.53863
54.446, 9.53873
54.447, 9.53882
54.448, 9.53892
54.449, 9.53902
54.45, 9.53912
54.451, 9.53921
54.452, 9.53931
54.453, 9.53941
54.454, 9.5395
54.455, 9.5396
54.456, 9.5397
54.457, 9.53979
54.458, 9.53989
54.459, 9.53999
54.46, 9.54008
54.461, 9.54018
54.462, 9.54027
54.463, 9.54037
54.464, 9.54047
54.465, 9.54056
54.466, 9.54066
54.467, 9.54075
54.468, 9.54085
54.469, 9.54094
54.47, 9.54104
54.471, 9.54113
54.472, 9.54123
54.473, 9.54132
54.474, 9.54142
54.475, 9.54151
54.476, 9.5416
54.477, 9.5417
54.478, 9.54179
54.479, 9.54189
54.48, 9.54198
54.481, 9.54207
54.482, 9.54217
54.483, 9.54226
54.484, 9.54235
54.485, 9.54245
54.486, 9.54254
54.487, 9.54263
54.488, 9.54273
54.489, 9.54282
54.49, 9.54291
54.491, 9.543
54.492, 9.5431
54.493, 9.54319
54.494, 9.54328
54.495, 9.54337
54.496, 9.54346
54.497, 9.54356
54.498, 9.54365
54.499, 9.54374
54.5, 9.54383
54.501, 9.54392
54.502, 9.54402
54.503, 9.54411
54.504, 9.5442
54.505, 9.54429
54.506, 9.54438
54.507, 9.54447
54.508, 9.54456
54.509, 9.54466
54.51, 9.54475
54.511, 9.54484
54.512, 9.54493
54.513, 9.54502
54.514, 9.54511
54.515, 9.5452
54.516, 9.54529
54.517, 9.54538
54.518, 9.54547
54.519, 9.54556
54.52, 9.54565
54.521, 9.54575
54.522, 9.54584
54.523, 9.54593
54.524, 9.54602
54.525, 9.54611
54.526, 9.5462
54.527, 9.54629
54.528, 9.54638
54.529, 9.54647
54.53, 9.54656
54.531, 9.54665
54.532, 9.54674
54.533, 9.54683
54.534, 9.54692
54.535, 9.54701
54.536, 9.5471
54.537, 9.54719
54.538, 9.54728
54.539, 9.54737
54.54, 9.54746
54.541, 9.54754
54.542, 9.54763
54.543, 9.54772
54.544, 9.54781
54.545, 9.5479
54.546, 9.54799
54.547, 9.54808
54.548, 9.54817
54.549, 9.54826
54.55, 9.54835
54.551, 9.54844
54.552, 9.54852
54.553, 9.54861
54.554, 9.5487
54.555, 9.54879
54.556, 9.54888
54.557, 9.54897
54.558, 9.54906
54.559, 9.54914
54.56, 9.54923
54.561, 9.54932
54.562, 9.54941
54.563, 9.5495
54.564, 9.54959
54.565, 9.54967
54.566, 9.54976
54.567, 9.54985
54.568, 9.54994
54.569, 9.55003
54.57, 9.55011
54.571, 9.5502
54.572, 9.55029
54.573, 9.55038
54.574, 9.55046
54.575, 9.55055
54.576, 9.55064
54.577, 9.55073
54.578, 9.55081
54.579, 9.5509
54.58, 9.55099
54.581, 9.55108
54.582, 9.55116
54.583, 9.55125
54.584, 9.55134
54.585, 9.55142
54.586, 9.55151
54.587, 9.5516
54.588, 9.55168
54.589, 9.55177
54.59, 9.55186
54.591, 9.55194
54.592, 9.55203
54.593, 9.55212
54.594, 9.5522
54.595, 9.55229
54.596, 9.55238
54.597, 9.55246
54.598, 9.55255
54.599, 9.55263
54.6, 9.55272
54.601, 9.55281
54.602, 9.55289
54.603, 9.55298
54.604, 9.55306
54.605, 9.55315
54.606, 9.55324
54.607, 9.55332
54.608, 9.55341
54.609, 9.55349
54.61, 9.55358
54.611, 9.55366
54.612, 9.55375
54.613, 9.55384
54.614, 9.55392
54.615, 9.55401
54.616, 9.55409
54.617, 9.55418
54.618, 9.55426
54.619, 9.55435
54.62, 9.55443
54.621, 9.55452
54.622, 9.5546
54.623, 9.55469
54.624, 9.55477
54.625, 9.55486
54.626, 9.55494
54.627, 9.55503
54.628, 9.55511
54.629, 9.5552
54.63, 9.55528
54.631, 9.55536
54.632, 9.55545
54.633, 9.55553
54.634, 9.55562
54.635, 9.5557
54.636, 9.55579
54.637, 9.55587
54.638, 9.55595
54.639, 9.55604
54.64, 9.55612
54.641, 9.55621
54.642, 9.55629
54.643, 9.55638
54.644, 9.55646
54.645, 9.55654
54.646, 9.55663
54.647, 9.55671
54.648, 9.55679
54.649, 9.55688
54.65, 9.55696
54.651, 9.55704
54.652, 9.55713
54.653, 9.55721
54.654, 9.5573
54.655, 9.55738
54.656, 9.55746
54.657, 9.55754
54.658, 9.55763
54.659, 9.55771
54.66, 9.55779
54.661, 9.55788
54.662, 9.55796
54.663, 9.55804
54.664, 9.55813
54.665, 9.55821
54.666, 9.55829
54.667, 9.55837
54.668, 9.55846
54.669, 9.55854
54.67, 9.55862
54.671, 9.5587
54.672, 9.55879
54.673, 9.55887
54.674, 9.55895
54.675, 9.55903
54.676, 9.55912
54.677, 9.5592
54.678, 9.55928
54.679, 9.55936
54.68, 9.55944
54.681, 9.55953
54.682, 9.55961
54.683, 9.55969
54.684, 9.55977
54.685, 9.55985
54.686, 9.55994
54.687, 9.56002
54.688, 9.5601
54.689, 9.56018
54.69, 9.56026
54.691, 9.56034
54.692, 9.56043
54.693, 9.56051
54.694, 9.56059
54.695, 9.56067
54.696, 9.56075
54.697, 9.56083
54.698, 9.56091
54.699, 9.56099
54.7, 9.56107
54.701, 9.56115
54.702, 9.56123
54.703, 9.56131
54.704, 9.5614
54.705, 9.56148
54.706, 9.56156
54.707, 9.56164
54.708, 9.56173
54.709, 9.56181
54.71, 9.56189
54.711, 9.56197
54.712, 9.56206
54.713, 9.56214
54.714, 9.56222
54.715, 9.56231
54.716, 9.56239
54.717, 9.56247
54.718, 9.56256
54.719, 9.56264
54.72, 9.56273
54.721, 9.56281
54.722, 9.56289
54.723, 9.56298
54.724, 9.56306
54.725, 9.56315
54.726, 9.56323
54.727, 9.56332
54.728, 9.5634
54.729, 9.56349
54.73, 9.56357
54.731, 9.56366
54.732, 9.56374
54.733, 9.56383
54.734, 9.56391
54.735, 9.564
54.736, 9.56408
54.737, 9.56417
54.738, 9.56426
54.739, 9.56434
54.74, 9.56443
54.741, 9.56451
54.742, 9.5646
54.743, 9.56469
54.744, 9.56477
54.745, 9.56486
54.746, 9.56495
54.747, 9.56503
54.748, 9.56512
54.749, 9.56521
54.75, 9.5653
54.751, 9.56538
54.752, 9.56547
54.753, 9.56556
54.754, 9.56565
54.755, 9.56573
54.756, 9.56582
54.757, 9.56591
54.758, 9.566
54.759, 9.56608
54.76, 9.56617
54.761, 9.56626
54.762, 9.56635
54.763, 9.56644
54.764, 9.56653
54.765, 9.56662
54.766, 9.5667
54.767, 9.56679
54.768, 9.56688
54.769, 9.56697
54.77, 9.56706
54.771, 9.56715
54.772, 9.56724
54.773, 9.56733
54.774, 9.56742
54.775, 9.56751
54.776, 9.5676
54.777, 9.56769
54.778, 9.56778
54.779, 9.56787
54.78, 9.56796
54.781, 9.56805
54.782, 9.56814
54.783, 9.56823
54.784, 9.56832
54.785, 9.56841
54.786, 9.5685
54.787, 9.5686
54.788, 9.56869
54.789, 9.56878
54.79, 9.56887
54.791, 9.56896
54.792, 9.56905
54.793, 9.56914
54.794, 9.56924
54.795, 9.56933
54.796, 9.56942
54.797, 9.56952
54.798, 9.56961
54.799, 9.5697
54.8, 9.5698
54.801, 9.56989
54.802, 9.56998
54.803, 9.57008
54.804, 9.57017
54.805, 9.57026
54.806, 9.57036
54.807, 9.57045
54.808, 9.57054
54.809, 9.57064
54.81, 9.57073
54.811, 9.57082
54.812, 9.57092
54.813, 9.57101
54.814, 9.57111
54.815, 9.5712
54.816, 9.57129
54.817, 9.57139
54.818, 9.57148
54.819, 9.57158
54.82, 9.57167
54.821, 9.57177
54.822, 9.57186
54.823, 9.57196
54.824, 9.57205
54.825, 9.57215
54.826, 9.57224
54.827, 9.57234
54.828, 9.57244
54.829, 9.57253
54.83, 9.57263
54.831, 9.57272
54.832, 9.57282
54.833, 9.57292
54.834, 9.57301
54.835, 9.57311
54.836, 9.57321
54.837, 9.5733
54.838, 9.5734
54.839, 9.5735
54.84, 9.57359
54.841, 9.57369
54.842, 9.57379
54.843, 9.57389
54.844, 9.57398
54.845, 9.57408
54.846, 9.57418
54.847, 9.57428
54.848, 9.57437
54.849, 9.57447
54.85, 9.57457
54.851, 9.57467
54.852, 9.57477
54.853, 9.57487
54.854, 9.57497
54.855, 9.57506
54.856, 9.57516
54.857, 9.57526
54.858, 9.57536
54.859, 9.57546
54.86, 9.57556
54.861, 9.57566
54.862, 9.57576
54.863, 9.57586
54.864, 9.57596
54.865, 9.57606
54.866, 9.57616
54.867, 9.57626
54.868, 9.57636
54.869, 9.57646
54.87, 9.57656
54.871, 9.57666
54.872, 9.57676
54.873, 9.57686
54.874, 9.57697
54.875, 9.57707
54.876, 9.57717
54.877, 9.57727
54.878, 9.57737
54.879, 9.57747
54.88, 9.57757
54.881, 9.57768
54.882, 9.57778
54.883, 9.57788
54.884, 9.57798
54.885, 9.57809
54.886, 9.57819
54.887, 9.57829
54.888, 9.57839
54.889, 9.5785
54.89, 9.5786
54.891, 9.5787
54.892, 9.57881
54.893, 9.57891
54.894, 9.57901
54.895, 9.57912
54.896, 9.57922
54.897, 9.57932
54.898, 9.57943
54.899, 9.57953
54.9, 9.57963
54.901, 9.57974
54.902, 9.57984
54.903, 9.57994
54.904, 9.58004
54.905, 9.58014
54.906, 9.58025
54.907, 9.58035
54.908, 9.58045
54.909, 9.58055
54.91, 9.58065
54.911, 9.58075
54.912, 9.58086
54.913, 9.58096
54.914, 9.58106
54.915, 9.58116
54.916, 9.58126
54.917, 9.58136
54.918, 9.58146
54.919, 9.58156
54.92, 9.58166
54.921, 9.58176
54.922, 9.58186
54.923, 9.58196
54.924, 9.58206
54.925, 9.58216
54.926, 9.58226
54.927, 9.58236
54.928, 9.58246
54.929, 9.58256
54.93, 9.58266
54.931, 9.58276
54.932, 9.58285
54.933, 9.58295
54.934, 9.58305
54.935, 9.58315
54.936, 9.58325
54.937, 9.58335
54.938, 9.58344
54.939, 9.58354
54.94, 9.58364
54.941, 9.58374
54.942, 9.58384
54.943, 9.58393
54.944, 9.58403
54.945, 9.58413
54.946, 9.58422
54.947, 9.58432
54.948, 9.58442
54.949, 9.58451
54.95, 9.58461
54.951, 9.58471
54.952, 9.5848
54.953, 9.5849
54.954, 9.585
54.955, 9.58509
54.956, 9.58519
54.957, 9.58528
54.958, 9.58538
54.959, 9.58547
54.96, 9.58557
54.961, 9.58566
54.962, 9.58576
54.963, 9.58585
54.964, 9.58595
54.965, 9.58604
54.966, 9.58614
54.967, 9.58623
54.968, 9.58633
54.969, 9.58642
54.97, 9.58652
54.971, 9.58661
54.972, 9.5867
54.973, 9.5868
54.974, 9.58689
54.975, 9.58698
54.976, 9.58708
54.977, 9.58717
54.978, 9.58726
54.979, 9.58736
54.98, 9.58745
54.981, 9.58754
54.982, 9.58763
54.983, 9.58773
54.984, 9.58782
54.985, 9.58791
54.986, 9.588
54.987, 9.5881
54.988, 9.58819
54.989, 9.58828
54.99, 9.58837
54.991, 9.58846
54.992, 9.58855
54.993, 9.58865
54.994, 9.58874
54.995, 9.58883
54.996, 9.58892
54.997, 9.58901
54.998, 9.5891
54.999, 9.58919
55, 9.58928
55.001, 9.58937
55.002, 9.58946
55.003, 9.58955
55.004, 9.58964
55.005, 9.58973
55.006, 9.58982
55.007, 9.58992
55.008, 9.59001
55.009, 9.5901
55.01, 9.59019
55.011, 9.59028
55.012, 9.59037
55.013, 9.59046
55.014, 9.59055
55.015, 9.59064
55.016, 9.59073
55.017, 9.59082
55.018, 9.5909
55.019, 9.59099
55.02, 9.59108
55.021, 9.59117
55.022, 9.59126
55.023, 9.59135
55.024, 9.59144
55.025, 9.59153
55.026, 9.59162
55.027, 9.59171
55.028, 9.5918
55.029, 9.59189
55.03, 9.59198
55.031, 9.59207
55.032, 9.59215
55.033, 9.59224
55.034, 9.59233
55.035, 9.59242
55.036, 9.59251
55.037, 9.5926
55.038, 9.59269
55.039, 9.59277
55.04, 9.59286
55.041, 9.59295
55.042, 9.59304
55.043, 9.59313
55.044, 9.59322
55.045, 9.5933
55.046, 9.59339
55.047, 9.59348
55.048, 9.59357
55.049, 9.59366
55.05, 9.59374
55.051, 9.59383
55.052, 9.59392
55.053, 9.59401
55.054, 9.59409
55.055, 9.59418
55.056, 9.59427
55.057, 9.59436
55.058, 9.59444
55.059, 9.59453
55.06, 9.59462
55.061, 9.5947
55.062, 9.59479
55.063, 9.59488
55.064, 9.59497
55.065, 9.59505
55.066, 9.59514
55.067, 9.59523
55.068, 9.59531
55.069, 9.5954
55.07, 9.59549
55.071, 9.59557
55.072, 9.59566
55.073, 9.59575
55.074, 9.59583
55.075, 9.59592
55.076, 9.596
55.077, 9.59609
55.078, 9.59618
55.079, 9.59626
55.08, 9.59635
55.081, 9.59643
55.082, 9.59652
55.083, 9.59661
55.084, 9.59669
55.085, 9.59678
55.086, 9.59686
55.087, 9.59695
55.088, 9.59703
55.089, 9.59712
55.09, 9.5972
55.091, 9.59729
55.092, 9.59738
55.093, 9.59746
55.094, 9.59755
55.095, 9.59763
55.096, 9.59772
55.097, 9.5978
55.098, 9.59788
55.099, 9.59797
55.1, 9.59805
55.101, 9.59814
55.102, 9.59822
55.103, 9.59831
55.104, 9.59839
55.105, 9.59848
55.106, 9.59856
55.107, 9.59865
55.108, 9.59873
55.109, 9.59882
55.11, 9.5989
55.111, 9.59898
55.112, 9.59907
55.113, 9.59915
55.114, 9.59924
55.115, 9.59932
55.116, 9.5994
55.117, 9.59949
55.118, 9.59957
55.119, 9.59966
55.12, 9.59974
55.121, 9.59982
55.122, 9.59991
55.123, 9.59999
55.124, 9.60007
55.125, 9.60016
55.126, 9.60024
55.127, 9.60032
55.128, 9.60041
55.129, 9.60049
55.13, 9.60057
55.131, 9.60066
55.132, 9.60074
55.133, 9.60082
55.134, 9.60091
55.135, 9.60099
55.136, 9.60107
55.137, 9.60116
55.138, 9.60124
55.139, 9.60132
55.14, 9.6014
55.141, 9.60149
55.142, 9.60157
55.143, 9.60165
55.144, 9.60174
55.145, 9.60182
55.146, 9.6019
55.147, 9.60198
55.148, 9.60206
55.149, 9.60215
55.15, 9.60223
55.151, 9.60231
55.152, 9.60239
55.153, 9.60248
55.154, 9.60256
55.155, 9.60264
55.156, 9.60272
55.157, 9.6028
55.158, 9.60289
55.159, 9.60297
55.16, 9.60305
55.161, 9.60313
55.162, 9.60321
55.163, 9.60329
55.164, 9.60338
55.165, 9.60346
55.166, 9.60354
55.167, 9.60362
55.168, 9.6037
55.169, 9.60378
55.17, 9.60386
55.171, 9.60394
55.172, 9.60403
55.173, 9.60411
55.174, 9.60419
55.175, 9.60427
55.176, 9.60435
55.177, 9.60443
55.178, 9.60451
55.179, 9.60459
55.18, 9.60467
55.181, 9.60475
55.182, 9.60483
55.183, 9.60491
55.184, 9.60499
55.185, 9.60507
55.186, 9.60516
55.187, 9.60524
55.188, 9.60532
55.189, 9.6054
55.19, 9.60548
55.191, 9.60556
55.192, 9.60564
55.193, 9.60571
55.194, 9.60579
55.195, 9.60587
55.196, 9.60595
55.197, 9.60603
55.198, 9.60611
55.199, 9.60619
55.2, 9.60627
55.201, 9.60635
55.202, 9.60643
55.203, 9.60652
55.204, 9.6066
55.205, 9.60668
55.206, 9.60676
55.207, 9.60684
55.208, 9.60692
55.209, 9.60701
55.21, 9.60709
55.211, 9.60717
55.212, 9.60725
55.213, 9.60734
55.214, 9.60742
55.215, 9.6075
55.216, 9.60758
55.217, 9.60767
55.218, 9.60775
55.219, 9.60783
55.22, 9.60792
55.221, 9.608
55.222, 9.60808
55.223, 9.60817
55.224, 9.60825
55.225, 9.60834
55.226, 9.60842
55.227, 9.6085
55.228, 9.60859
55.229, 9.60867
55.23, 9.60876
55.231, 9.60884
55.232, 9.60893
55.233, 9.60901
55.234, 9.6091
55.235, 9.60918
55.236, 9.60927
55.237, 9.60935
55.238, 9.60944
55.239, 9.60952
55.24, 9.60961
55.241, 9.6097
55.242, 9.60978
55.243, 9.60987
55.244, 9.60995
55.245, 9.61004
55.246, 9.61013
55.247, 9.61021
55.248, 9.6103
55.249, 9.61039
55.25, 9.61047
55.251, 9.61056
55.252, 9.61065
55.253, 9.61073
55.254, 9.61082
55.255, 9.61091
55.256, 9.611
55.257, 9.61108
55.258, 9.61117
55.259, 9.61126
55.26, 9.61135
55.261, 9.61143
55.262, 9.61152
55.263, 9.61161
55.264, 9.6117
55.265, 9.61179
55.266, 9.61188
55.267, 9.61196
55.268, 9.61205
55.269, 9.61214
55.27, 9.61223
55.271, 9.61232
55.272, 9.61241
55.273, 9.6125
55.274, 9.61259
55.275, 9.61268
55.276, 9.61277
55.277, 9.61286
55.278, 9.61295
55.279, 9.61304
55.28, 9.61313
55.281, 9.61322
55.282, 9.61331
55.283, 9.6134
55.284, 9.61349
55.285, 9.61358
55.286, 9.61367
55.287, 9.61376
55.288, 9.61385
55.289, 9.61394
55.29, 9.61403
55.291, 9.61412
55.292, 9.61422
55.293, 9.61431
55.294, 9.6144
55.295, 9.6145
55.296, 9.61459
55.297, 9.61468
55.298, 9.61478
55.299, 9.61487
55.3, 9.61496
55.301, 9.61505
55.302, 9.61515
55.303, 9.61524
55.304, 9.61533
55.305, 9.61542
55.306, 9.61552
55.307, 9.61561
55.308, 9.6157
55.309, 9.6158
55.31, 9.61589
55.311, 9.61598
55.312, 9.61608
55.313, 9.61617
55.314, 9.61626
55.315, 9.61636
55.316, 9.61645
55.317, 9.61655
55.318, 9.61664
55.319, 9.61673
55.32, 9.61683
55.321, 9.61692
55.322, 9.61702
55.323, 9.61711
55.324, 9.61721
55.325, 9.6173
55.326, 9.6174
55.327, 9.61749
55.328, 9.61759
55.329, 9.61768
55.33, 9.61778
55.331, 9.61787
55.332, 9.61797
55.333, 9.61807
55.334, 9.61816
55.335, 9.61826
55.336, 9.61836
55.337, 9.61845
55.338, 9.61855
55.339, 9.61864
55.34, 9.61874
55.341, 9.61884
55.342, 9.61894
55.343, 9.61903
55.344, 9.61913
55.345, 9.61923
55.346, 9.61932
55.347, 9.61942
55.348, 9.61952
55.349, 9.61962
55.35, 9.61971
55.351, 9.61981
55.352, 9.61991
55.353, 9.62001
55.354, 9.62011
55.355, 9.62021
55.356, 9.6203
55.357, 9.6204
55.358, 9.6205
55.359, 9.6206
55.36, 9.6207
55.361, 9.6208
55.362, 9.6209
55.363, 9.621
55.364, 9.6211
55.365, 9.6212
55.366, 9.6213
55.367, 9.62139
55.368, 9.62149
55.369, 9.62159
55.37, 9.62169
55.371, 9.6218
55.372, 9.6219
55.373, 9.622
55.374, 9.6221
55.375, 9.6222
55.376, 9.6223
55.377, 9.6224
55.378, 9.6225
55.379, 9.6226
55.38, 9.6227
55.381, 9.6228
55.382, 9.6229
55.383, 9.62301
55.384, 9.62311
55.385, 9.62321
55.386, 9.62331
55.387, 9.62341
55.388, 9.62352
55.389, 9.62362
55.39, 9.62372
55.391, 9.62382
55.392, 9.62393
55.393, 9.62403
55.394, 9.62413
55.395, 9.62423
55.396, 9.62434
55.397, 9.62444
55.398, 9.62454
55.399, 9.62464
55.4, 9.62474
55.401, 9.62484
55.402, 9.62495
55.403, 9.62505
55.404, 9.62515
55.405, 9.62525
55.406, 9.62535
55.407, 9.62545
55.408, 9.62555
55.409, 9.62565
55.41, 9.62575
55.411, 9.62585
55.412, 9.62595
55.413, 9.62605
55.414, 9.62615
55.415, 9.62625
55.416, 9.62635
55.417, 9.62645
55.418, 9.62655
55.419, 9.62665
55.42, 9.62675
55.421, 9.62685
55.422, 9.62695
55.423, 9.62705
55.424, 9.62714
55.425, 9.62724
55.426, 9.62734
55.427, 9.62744
55.428, 9.62754
55.429, 9.62763
55.43, 9.62773
55.431, 9.62783
55.432, 9.62793
55.433, 9.62803
55.434, 9.62812
55.435, 9.62822
55.436, 9.62832
55.437, 9.62841
55.438, 9.62851
55.439, 9.62861
55.44, 9.6287
55.441, 9.6288
55.442, 9.6289
55.443, 9.62899
55.444, 9.62909
55.445, 9.62919
55.446, 9.62928
55.447, 9.62938
55.448, 9.62947
55.449, 9.62957
55.45, 9.62966
55.451, 9.62976
55.452, 9.62985
55.453, 9.62995
55.454, 9.63004
55.455, 9.63014
55.456, 9.63023
55.457, 9.63033
55.458, 9.63042
55.459, 9.63052
55.46, 9.63061
55.461, 9.63071
55.462, 9.6308
55.463, 9.63089
55.464, 9.63099
55.465, 9.63108
55.466, 9.63117
55.467, 9.63127
55.468, 9.63136
55.469, 9.63145
55.47, 9.63155
55.471, 9.63164
55.472, 9.63173
55.473, 9.63182
55.474, 9.63192
55.475, 9.63201
55.476, 9.6321
55.477, 9.63219
55.478, 9.63229
55.479, 9.63238
55.48, 9.63247
55.481, 9.63256
55.482, 9.63265
55.483, 9.63274
55.484, 9.63284
55.485, 9.63293
55.486, 9.63302
55.487, 9.63311
55.488, 9.6332
55.489, 9.63329
55.49, 9.63338
55.491, 9.63347
55.492, 9.63356
55.493, 9.63365
55.494, 9.63374
55.495, 9.63383
55.496, 9.63392
55.497, 9.63401
55.498, 9.6341
55.499, 9.63419
55.5, 9.63428
55.501, 9.63437
55.502, 9.63446
55.503, 9.63455
55.504, 9.63464
55.505, 9.63473
55.506, 9.63482
55.507, 9.63491
55.508, 9.635
55.509, 9.63509
55.51, 9.63518
55.511, 9.63527
55.512, 9.63536
55.513, 9.63544
55.514, 9.63553
55.515, 9.63562
55.516, 9.63571
55.517, 9.6358
55.518, 9.63589
55.519, 9.63598
55.52, 9.63607
55.521, 9.63615
55.522, 9.63624
55.523, 9.63633
55.524, 9.63642
55.525, 9.63651
55.526, 9.6366
55.527, 9.63668
55.528, 9.63677
55.529, 9.63686
55.53, 9.63695
55.531, 9.63704
55.532, 9.63712
55.533, 9.63721
55.534, 9.6373
55.535, 9.63739
55.536, 9.63747
55.537, 9.63756
55.538, 9.63765
55.539, 9.63774
55.54, 9.63782
55.541, 9.63791
55.542, 9.638
55.543, 9.63808
55.544, 9.63817
55.545, 9.63826
55.546, 9.63835
55.547, 9.63843
55.548, 9.63852
55.549, 9.63861
55.55, 9.63869
55.551, 9.63878
55.552, 9.63887
55.553, 9.63895
55.554, 9.63904
55.555, 9.63912
55.556, 9.63921
55.557, 9.6393
55.558, 9.63938
55.559, 9.63947
55.56, 9.63955
55.561, 9.63964
55.562, 9.63973
55.563, 9.63981
55.564, 9.6399
55.565, 9.63998
55.566, 9.64007
55.567, 9.64015
55.568, 9.64024
55.569, 9.64032
55.57, 9.64041
55.571, 9.6405
55.572, 9.64058
55.573, 9.64067
55.574, 9.64075
55.575, 9.64084
55.576, 9.64092
55.577, 9.64101
55.578, 9.64109
55.579, 9.64117
55.58, 9.64126
55.581, 9.64134
55.582, 9.64143
55.583, 9.64151
55.584, 9.6416
55.585, 9.64168
55.586, 9.64177
55.587, 9.64185
55.588, 9.64193
55.589, 9.64202
55.59, 9.6421
55.591, 9.64219
55.592, 9.64227
55.593, 9.64235
55.594, 9.64244
55.595, 9.64252
55.596, 9.6426
55.597, 9.64269
55.598, 9.64277
55.599, 9.64285
55.6, 9.64294
55.601, 9.64302
55.602, 9.6431
55.603, 9.64319
55.604, 9.64327
55.605, 9.64335
55.606, 9.64344
55.607, 9.64352
55.608, 9.6436
55.609, 9.64369
55.61, 9.64377
55.611, 9.64385
55.612, 9.64393
55.613, 9.64402
55.614, 9.6441
55.615, 9.64418
55.616, 9.64426
55.617, 9.64435
55.618, 9.64443
55.619, 9.64451
55.62, 9.64459
55.621, 9.64468
55.622, 9.64476
55.623, 9.64484
55.624, 9.64492
55.625, 9.64501
55.626, 9.64509
55.627, 9.64517
55.628, 9.64525
55.629, 9.64533
55.63, 9.64542
55.631, 9.6455
55.632, 9.64558
55.633, 9.64566
55.634, 9.64574
55.635, 9.64582
55.636, 9.64591
55.637, 9.64599
55.638, 9.64607
55.639, 9.64615
55.64, 9.64623
55.641, 9.64631
55.642, 9.64639
55.643, 9.64647
55.644, 9.64656
55.645, 9.64664
55.646, 9.64672
55.647, 9.6468
55.648, 9.64688
55.649, 9.64696
55.65, 9.64704
55.651, 9.64712
55.652, 9.6472
55.653, 9.64728
55.654, 9.64736
55.655, 9.64744
55.656, 9.64753
55.657, 9.64761
55.658, 9.64769
55.659, 9.64777
55.66, 9.64785
55.661, 9.64793
55.662, 9.64801
55.663, 9.64809
55.664, 9.64817
55.665, 9.64825
55.666, 9.64833
55.667, 9.64841
55.668, 9.64849
55.669, 9.64857
55.67, 9.64865
55.671, 9.64873
55.672, 9.64881
55.673, 9.64889
55.674, 9.64897
55.675, 9.64904
55.676, 9.64912
55.677, 9.6492
55.678, 9.64928
55.679, 9.64936
55.68, 9.64944
55.681, 9.64952
55.682, 9.6496
55.683, 9.64968
55.684, 9.64976
55.685, 9.64984
55.686, 9.64992
55.687, 9.64999
55.688, 9.65007
55.689, 9.65015
55.69, 9.65023
55.691, 9.65031
55.692, 9.65039
55.693, 9.65046
55.694, 9.65054
55.695, 9.65062
55.696, 9.6507
55.697, 9.65077
55.698, 9.65085
55.699, 9.65093
55.7, 9.65101
55.701, 9.65109
55.702, 9.65117
55.703, 9.65125
55.704, 9.65133
55.705, 9.65141
55.706, 9.6515
55.707, 9.65158
55.708, 9.65166
55.709, 9.65174
55.71, 9.65182
55.711, 9.6519
55.712, 9.65198
55.713, 9.65206
55.714, 9.65214
55.715, 9.65223
55.716, 9.65231
55.717, 9.65239
55.718, 9.65247
55.719, 9.65255
55.72, 9.65264
55.721, 9.65272
55.722, 9.6528
55.723, 9.65288
55.724, 9.65297
55.725, 9.65305
55.726, 9.65313
55.727, 9.65322
55.728, 9.6533
55.729, 9.65338
55.73, 9.65347
55.731, 9.65355
55.732, 9.65363
55.733, 9.65372
55.734, 9.6538
55.735, 9.65389
55.736, 9.65397
55.737, 9.65405
55.738, 9.65414
55.739, 9.65422
55.74, 9.65431
55.741, 9.65439
55.742, 9.65448
55.743, 9.65456
55.744, 9.65465
55.745, 9.65473
55.746, 9.65482
55.747, 9.65491
55.748, 9.65499
55.749, 9.65508
55.75, 9.65516
55.751, 9.65525
55.752, 9.65533
55.753, 9.65542
55.754, 9.65551
55.755, 9.65559
55.756, 9.65568
55.757, 9.65577
55.758, 9.65585
55.759, 9.65594
55.76, 9.65603
55.761, 9.65612
55.762, 9.6562
55.763, 9.65629
55.764, 9.65638
55.765, 9.65647
55.766, 9.65655
