sim_time, AUV_mk4?world_pose/position/z
55.326, -0.00255122
55.327, -0.00255137
55.328, -0.00255151
55.329, -0.00255166
55.33, -0.00255181
55.331, -0.00255195
55.332, -0.0025521
55.333, -0.00255224
55.334, -0.00255238
55.335, -0.00255253
55.336, -0.00255267
55.337, -0.00255281
55.338, -0.00255295
55.339, -0.00255309
55.34, -0.00255323
55.341, -0.00255337
55.342, -0.00255351
55.343, -0.00255365
55.344, -0.00255378
55.345, -0.00255392
55.346, -0.00255405
55.347, -0.00255419
55.348, -0.00255432
55.349, -0.00255445
55.35, -0.00255459
55.351, -0.00255472
55.352, -0.00255485
55.353, -0.00255498
55.354, -0.00255511
55.355, -0.00255524
55.356, -0.00255537
55.357, -0.0025555
55.358, -0.00255562
55.359, -0.00255575
55.36, -0.00255587
55.361, -0.002556
55.362, -0.00255612
55.363, -0.00255625
55.364, -0.00255637
55.365, -0.00255649
55.366, -0.00255661
55.367, -0.00255673
55.368, -0.00255686
55.369, -0.00255697
55.37, -0.00255709
55.371, -0.00255721
55.372, -0.00255733
55.373, -0.00255745
55.374, -0.00255756
55.375, -0.00255768
55.376, -0.00255779
55.377, -0.00255791
55.378, -0.00255802
55.379, -0.00255813
55.38, -0.00255824
55.381, -0.00255836
55.382, -0.00255847
55.383, -0.00255858
55.384, -0.00255868
55.385, -0.00255879
55.386, -0.0025589
55.387, -0.00255901
55.388, -0.00255912
55.389, -0.00255922
55.39, -0.00255933
55.391, -0.00255943
55.392, -0.00255953
55.393, -0.00255964
55.394, -0.00255974
55.395, -0.00255984
55.396, -0.00255995
55.397, -0.00256005
55.398, -0.00256016
55.399, -0.00256026
55.4, -0.00256036
55.401, -0.00256047
55.402, -0.00256057
55.403, -0.00256068
55.404, -0.00256078
55.405, -0.00256089
55.406, -0.00256099
55.407, -0.0025611
55.408, -0.0025612
55.409, -0.00256131
55.41, -0.00256142
55.411, -0.00256152
55.412, -0.00256163
55.413, -0.00256174
55.414, -0.00256184
55.415, -0.00256195
55.416, -0.00256206
55.417, -0.00256216
55.418, -0.00256227
55.419, -0.00256238
55.42, -0.00256248
55.421, -0.00256259
55.422, -0.0025627
55.423, -0.00256281
55.424, -0.00256291
55.425, -0.00256302
55.426, -0.00256313
55.427, -0.00256324
55.428, -0.00256335
55.429, -0.00256345
55.43, -0.00256356
55.431, -0.00256367
55.432, -0.00256378
55.433, -0.00256389
55.434, -0.002564
55.435, -0.00256411
55.436, -0.00256422
55.437, -0.00256433
55.438, -0.00256443
55.439, -0.00256454
55.44, -0.00256465
55.441, -0.00256476
55.442, -0.00256487
55.443, -0.00256498
55.444, -0.00256509
55.445, -0.0025652
55.446, -0.00256531
55.447, -0.00256543
55.448, -0.00256554
55.449, -0.00256565
55.45, -0.00256576
55.451, -0.00256587
55.452, -0.00256598
55.453, -0.00256609
55.454, -0.0025662
55.455, -0.00256631
55.456, -0.00256643
55.457, -0.00256654
55.458, -0.00256665
55.459, -0.00256676
55.46, -0.00256687
55.461, -0.00256699
55.462, -0.0025671
55.463, -0.00256721
55.464, -0.00256732
55.465, -0.00256744
55.466, -0.00256755
55.467, -0.00256766
55.468, -0.00256778
55.469, -0.00256789
55.47, -0.002568
55.471, -0.00256812
55.472, -0.00256823
55.473, -0.00256835
55.474, -0.00256846
55.475, -0.00256857
55.476, -0.00256869
55.477, -0.0025688
55.478, -0.00256892
55.479, -0.00256903
55.48, -0.00256915
55.481, -0.00256926
55.482, -0.00256938
55.483, -0.00256949
55.484, -0.00256961
55.485, -0.00256972
55.486, -0.00256984
55.487, -0.00256995
55.488, -0.00257007
55.489, -0.00257019
55.49, -0.0025703
55.491, -0.00257042
55.492, -0.00257054
55.493, -0.00257065
55.494, -0.00257077
55.495, -0.00257088
55.496, -0.002571
55.497, -0.00257112
55.498, -0.00257123
55.499, -0.00257135
55.5, -0.00257146
55.501, -0.00257158
55.502, -0.0025717
55.503, -0.00257181
55.504, -0.00257193
55.505, -0.00257204
55.506, -0.00257216
55.507, -0.00257228
55.508, -0.00257239
55.509, -0.00257251
55.51, -0.00257262
55.511, -0.00257274
55.512, -0.00257285
55.513, -0.00257297
55.514, -0.00257308
55.515, -0.0025732
55.516, -0.00257332
55.517, -0.00257343
55.518, -0.00257355
55.519, -0.00257366
55.52, -0.00257378
55.521, -0.00257389
55.522, -0.00257401
55.523, -0.00257412
55.524, -0.00257424
55.525, -0.00257436
55.526, -0.00257447
55.527, -0.00257459
55.528, -0.0025747
55.529, -0.00257482
55.53, -0.00257493
55.531, -0.00257505
55.532, -0.00257516
55.533, -0.00257528
55.534, -0.00257539
55.535, -0.00257551
55.536, -0.00257562
55.537, -0.00257574
55.538, -0.00257585
55.539, -0.00257597
55.54, -0.00257608
55.541, -0.0025762
55.542, -0.00257631
55.543, -0.00257643
55.544, -0.00257654
55.545, -0.00257666
55.546, -0.00257677
55.547, -0.00257689
55.548, -0.002577
55.549, -0.00257712
55.55, -0.00257723
55.551, -0.00257735
55.552, -0.00257746
55.553, -0.00257758
55.554, -0.00257769
55.555, -0.00257781
55.556, -0.00257792
55.557, -0.00257804
55.558, -0.00257815
55.559, -0.00257827
55.56, -0.00257838
55.561, -0.0025785
55.562, -0.00257861
55.563, -0.00257873
55.564, -0.00257884
55.565, -0.00257896
55.566, -0.00257907
55.567, -0.00257918
55.568, -0.0025793
55.569, -0.00257941
55.57, -0.00257953
55.571, -0.00257964
55.572, -0.00257976
55.573, -0.00257987
55.574, -0.00257999
55.575, -0.0025801
55.576, -0.00258021
55.577, -0.00258033
55.578, -0.00258044
55.579, -0.00258056
55.58, -0.00258067
55.581, -0.00258079
55.582, -0.0025809
55.583, -0.00258101
55.584, -0.00258113
55.585, -0.00258124
55.586, -0.00258136
55.587, -0.00258147
55.588, -0.00258159
55.589, -0.0025817
55.59, -0.00258181
55.591, -0.00258193
55.592, -0.00258204
55.593, -0.00258216
55.594, -0.00258227
55.595, -0.00258239
55.596, -0.0025825
55.597, -0.00258262
55.598, -0.00258273
55.599, -0.00258284
55.6, -0.00258296
55.601, -0.00258307
55.602, -0.00258319
55.603, -0.0025833
55.604, -0.00258342
55.605, -0.00258353
55.606, -0.00258365
55.607, -0.00258376
55.608, -0.00258388
55.609, -0.00258399
55.61, -0.0025841
55.611, -0.00258422
55.612, -0.00258433
55.613, -0.00258445
55.614, -0.00258456
55.615, -0.00258468
55.616, -0.00258479
55.617, -0.00258491
55.618, -0.00258502
55.619, -0.00258514
55.62, -0.00258525
55.621, -0.00258537
55.622, -0.00258548
55.623, -0.0025856
55.624, -0.00258571
55.625, -0.00258583
55.626, -0.00258594
55.627, -0.00258606
55.628, -0.00258617
55.629, -0.00258629
55.63, -0.0025864
55.631, -0.00258652
55.632, -0.00258663
55.633, -0.00258675
55.634, -0.00258686
55.635, -0.00258698
55.636, -0.00258709
55.637, -0.00258721
55.638, -0.00258732
55.639, -0.00258744
55.64, -0.00258755
55.641, -0.00258767
55.642, -0.00258778
55.643, -0.0025879
55.644, -0.00258801
55.645, -0.00258813
55.646, -0.00258824
55.647, -0.00258836
55.648, -0.00258848
55.649, -0.00258859
55.65, -0.00258871
55.651, -0.00258882
55.652, -0.00258894
55.653, -0.00258905
55.654, -0.00258917
55.655, -0.00258928
55.656, -0.0025894
55.657, -0.00258952
55.658, -0.00258963
55.659, -0.00258975
55.66, -0.00258986
55.661, -0.00258998
55.662, -0.00259009
55.663, -0.00259021
55.664, -0.00259033
55.665, -0.00259044
55.666, -0.00259056
55.667, -0.00259067
55.668, -0.00259079
55.669, -0.0025909
55.67, -0.00259102
55.671, -0.00259114
55.672, -0.00259125
55.673, -0.00259137
55.674, -0.00259148
55.675, -0.0025916
55.676, -0.00259172
55.677, -0.00259183
55.678, -0.00259195
55.679, -0.00259207
55.68, -0.00259218
55.681, -0.0025923
55.682, -0.00259241
55.683, -0.00259253
55.684, -0.00259265
55.685, -0.00259276
55.686, -0.00259288
55.687, -0.002593
55.688, -0.00259311
55.689, -0.00259323
55.69, -0.00259334
55.691, -0.00259347
55.692, -0.0025936
55.693, -0.00259372
55.694, -0.00259384
55.695, -0.00259396
55.696, -0.00259408
55.697, -0.00259421
55.698, -0.00259433
55.699, -0.00259445
55.7, -0.00259458
55.701, -0.00259471
55.702, -0.00259483
55.703, -0.00259496
55.704, -0.00259508
55.705, -0.00259521
55.706, -0.00259533
55.707, -0.00259546
55.708, -0.00259559
55.709, -0.00259571
55.71, -0.00259584
55.711, -0.00259596
55.712, -0.00259609
55.713, -0.00259622
55.714, -0.00259635
55.715, -0.00259648
55.716, -0.00259661
55.717, -0.00259675
55.718, -0.00259688
55.719, -0.00259701
55.72, -0.00259715
55.721, -0.00259728
55.722, -0.00259741
55.723, -0.00259755
55.724, -0.00259769
55.725, -0.00259782
55.726, -0.00259796
55.727, -0.0025981
55.728, -0.00259824
55.729, -0.00259837
55.73, -0.00259851
55.731, -0.00259865
55.732, -0.00259879
55.733, -0.00259894
55.734, -0.00259908
55.735, -0.00259922
55.736, -0.00259936
55.737, -0.00259951
55.738, -0.00259965
55.739, -0.00259979
55.74, -0.00259994
55.741, -0.00260008
55.742, -0.00260023
55.743, -0.00260038
55.744, -0.00260052
55.745, -0.00260067
55.746, -0.00260082
55.747, -0.00260097
55.748, -0.00260112
55.749, -0.00260127
55.75, -0.00260142
55.751, -0.00260157
55.752, -0.00260172
55.753, -0.00260188
55.754, -0.00260203
55.755, -0.00260218
55.756, -0.00260234
55.757, -0.00260249
55.758, -0.00260265
55.759, -0.0026028
55.76, -0.00260296
55.761, -0.00260312
55.762, -0.00260327
55.763, -0.00260343
55.764, -0.00260359
55.765, -0.00260375
55.766, -0.00260391
55.767, -0.00260407
55.768, -0.00260423
55.769, -0.00260439
55.77, -0.00260456
55.771, -0.00260472
55.772, -0.00260488
55.773, -0.00260505
55.774, -0.00260521
55.775, -0.00260538
55.776, -0.00260554
55.777, -0.00260571
55.778, -0.00260587
55.779, -0.00260604
55.78, -0.00260621
55.781, -0.00260638
55.782, -0.00260655
55.783, -0.00260672
55.784, -0.00260689
55.785, -0.00260706
55.786, -0.00260723
55.787, -0.0026074
55.788, -0.00260757
55.789, -0.00260774
55.79, -0.00260792
55.791, -0.00260809
55.792, -0.00260826
55.793, -0.00260842
55.794, -0.00260859
55.795, -0.00260876
55.796, -0.00260893
55.797, -0.00260909
55.798, -0.00260926
55.799, -0.00260942
55.8, -0.00260959
55.801, -0.00260975
55.802, -0.00260991
55.803, -0.00261007
55.804, -0.00261024
55.805, -0.0026104
55.806, -0.00261056
55.807, -0.00261072
55.808, -0.00261089
55.809, -0.00261105
55.81, -0.00261121
55.811, -0.00261137
55.812, -0.00261153
55.813, -0.00261169
55.814, -0.00261184
55.815, -0.002612
55.816, -0.00261216
55.817, -0.00261231
55.818, -0.00261247
55.819, -0.00261262
55.82, -0.00261277
55.821, -0.00261292
55.822, -0.00261307
55.823, -0.00261322
55.824, -0.00261337
55.825, -0.00261352
55.826, -0.00261367
55.827, -0.00261381
55.828, -0.00261396
55.829, -0.0026141
55.83, -0.00261425
55.831, -0.00261439
55.832, -0.00261454
55.833, -0.00261468
55.834, -0.00261482
55.835, -0.00261496
55.836, -0.0026151
55.837, -0.00261524
55.838, -0.00261538
55.839, -0.00261552
55.84, -0.00261566
55.841, -0.00261579
55.842, -0.00261593
55.843, -0.00261606
55.844, -0.0026162
55.845, -0.00261633
55.846, -0.00261646
55.847, -0.0026166
55.848, -0.00261673
55.849, -0.00261686
55.85, -0.00261699
55.851, -0.00261712
55.852, -0.00261724
55.853, -0.00261737
55.854, -0.0026175
55.855, -0.00261763
55.856, -0.00261775
55.857, -0.00261788
55.858, -0.002618
55.859, -0.00261812
55.86, -0.00261824
55.861, -0.00261837
55.862, -0.00261849
55.863, -0.00261861
55.864, -0.00261873
55.865, -0.00261884
55.866, -0.00261896
55.867, -0.00261908
55.868, -0.0026192
55.869, -0.00261931
55.87, -0.00261943
55.871, -0.00261954
55.872, -0.00261965
55.873, -0.00261977
55.874, -0.00261988
55.875, -0.00261999
55.876, -0.0026201
55.877, -0.00262021
55.878, -0.00262032
55.879, -0.00262042
55.88, -0.00262053
55.881, -0.00262064
55.882, -0.00262074
55.883, -0.00262085
55.884, -0.00262095
55.885, -0.00262106
55.886, -0.00262116
55.887, -0.00262126
55.888, -0.00262136
55.889, -0.00262146
55.89, -0.00262156
55.891, -0.00262166
55.892, -0.00262176
55.893, -0.00262186
55.894, -0.00262196
55.895, -0.00262206
55.896, -0.00262216
55.897, -0.00262226
55.898, -0.00262236
55.899, -0.00262246
55.9, -0.00262256
55.901, -0.00262266
55.902, -0.00262276
55.903, -0.00262287
55.904, -0.00262297
55.905, -0.00262307
55.906, -0.00262317
55.907, -0.00262327
55.908, -0.00262337
55.909, -0.00262348
55.91, -0.00262358
55.911, -0.00262368
55.912, -0.00262379
55.913, -0.00262389
55.914, -0.00262399
55.915, -0.00262409
55.916, -0.0026242
55.917, -0.0026243
55.918, -0.0026244
55.919, -0.00262451
55.92, -0.00262461
55.921, -0.00262472
55.922, -0.00262482
55.923, -0.00262492
55.924, -0.00262503
55.925, -0.00262513
55.926, -0.00262524
55.927, -0.00262534
55.928, -0.00262545
55.929, -0.00262555
55.93, -0.00262566
55.931, -0.00262576
55.932, -0.00262587
55.933, -0.00262597
55.934, -0.00262608
55.935, -0.00262618
55.936, -0.00262629
55.937, -0.0026264
55.938, -0.0026265
55.939, -0.00262661
55.94, -0.00262672
55.941, -0.00262682
55.942, -0.00262693
55.943, -0.00262704
55.944, -0.00262714
55.945, -0.00262725
55.946, -0.00262736
55.947, -0.00262747
55.948, -0.00262757
55.949, -0.00262768
55.95, -0.00262779
55.951, -0.0026279
55.952, -0.00262801
55.953, -0.00262811
55.954, -0.00262822
55.955, -0.00262833
55.956, -0.00262844
55.957, -0.00262855
55.958, -0.00262866
55.959, -0.00262877
55.96, -0.00262888
55.961, -0.00262899
55.962, -0.0026291
55.963, -0.00262921
55.964, -0.00262932
55.965, -0.00262943
55.966, -0.00262954
55.967, -0.00262965
55.968, -0.00262976
55.969, -0.00262987
55.97, -0.00262998
55.971, -0.00263009
55.972, -0.0026302
55.973, -0.00263031
55.974, -0.00263042
55.975, -0.00263053
55.976, -0.00263065
55.977, -0.00263076
55.978, -0.00263087
55.979, -0.00263098
55.98, -0.00263109
55.981, -0.00263121
55.982, -0.00263132
55.983, -0.00263143
55.984, -0.00263154
55.985, -0.00263166
55.986, -0.00263177
55.987, -0.00263188
55.988, -0.002632
55.989, -0.00263211
55.99, -0.00263222
55.991, -0.00263234
55.992, -0.00263245
55.993, -0.00263257
55.994, -0.00263268
55.995, -0.00263279
55.996, -0.00263291
55.997, -0.00263302
55.998, -0.00263314
55.999, -0.00263325
56, -0.00263336
56.001, -0.00263348
56.002, -0.00263359
56.003, -0.0026337
56.004, -0.00263382
56.005, -0.00263393
56.006, -0.00263405
56.007, -0.00263416
56.008, -0.00263427
56.009, -0.00263439
56.01, -0.0026345
56.011, -0.00263461
56.012, -0.00263473
56.013, -0.00263484
56.014, -0.00263495
56.015, -0.00263507
56.016, -0.00263518
56.017, -0.00263529
56.018, -0.00263541
56.019, -0.00263552
56.02, -0.00263563
56.021, -0.00263575
56.022, -0.00263586
56.023, -0.00263598
56.024, -0.00263609
56.025, -0.0026362
56.026, -0.00263632
56.027, -0.00263643
56.028, -0.00263654
56.029, -0.00263666
56.03, -0.00263677
56.031, -0.00263688
56.032, -0.002637
56.033, -0.00263711
56.034, -0.00263722
56.035, -0.00263734
56.036, -0.00263745
56.037, -0.00263757
56.038, -0.00263768
56.039, -0.00263779
56.04, -0.00263791
56.041, -0.00263802
56.042, -0.00263813
56.043, -0.00263825
56.044, -0.00263836
56.045, -0.00263847
56.046, -0.00263859
56.047, -0.0026387
56.048, -0.00263881
56.049, -0.00263893
56.05, -0.00263904
56.051, -0.00263915
56.052, -0.00263927
56.053, -0.00263938
56.054, -0.00263949
56.055, -0.00263961
56.056, -0.00263972
56.057, -0.00263983
56.058, -0.00263995
56.059, -0.00264006
56.06, -0.00264018
56.061, -0.00264029
56.062, -0.0026404
56.063, -0.00264052
56.064, -0.00264063
56.065, -0.00264074
56.066, -0.00264086
56.067, -0.00264097
56.068, -0.00264108
56.069, -0.0026412
56.07, -0.00264131
56.071, -0.00264142
56.072, -0.00264154
56.073, -0.00264165
56.074, -0.00264176
56.075, -0.00264188
56.076, -0.00264199
56.077, -0.0026421
56.078, -0.00264222
56.079, -0.00264233
56.08, -0.00264244
56.081, -0.00264256
56.082, -0.00264267
56.083, -0.00264278
56.084, -0.0026429
56.085, -0.00264301
56.086, -0.00264312
56.087, -0.00264324
56.088, -0.00264335
56.089, -0.00264347
56.09, -0.00264358
56.091, -0.00264369
56.092, -0.00264381
56.093, -0.00264392
56.094, -0.00264403
56.095, -0.00264415
56.096, -0.00264426
56.097, -0.00264438
56.098, -0.00264449
56.099, -0.0026446
56.1, -0.00264472
56.101, -0.00264483
56.102, -0.00264495
56.103, -0.00264506
56.104, -0.00264517
56.105, -0.00264529
56.106, -0.0026454
56.107, -0.00264552
56.108, -0.00264563
56.109, -0.00264574
56.11, -0.00264586
56.111, -0.00264597
56.112, -0.00264609
56.113, -0.0026462
56.114, -0.00264631
56.115, -0.00264643
56.116, -0.00264654
56.117, -0.00264666
56.118, -0.00264677
56.119, -0.00264689
56.12, -0.002647
56.121, -0.00264712
56.122, -0.00264723
56.123, -0.00264734
56.124, -0.00264746
56.125, -0.00264757
56.126, -0.00264769
56.127, -0.0026478
56.128, -0.00264792
56.129, -0.00264803
56.13, -0.00264815
56.131, -0.00264826
56.132, -0.00264838
56.133, -0.00264849
56.134, -0.00264861
56.135, -0.00264872
56.136, -0.00264884
56.137, -0.00264895
56.138, -0.00264907
56.139, -0.00264918
56.14, -0.0026493
56.141, -0.00264941
56.142, -0.00264953
56.143, -0.00264964
56.144, -0.00264976
56.145, -0.00264987
56.146, -0.00264999
56.147, -0.0026501
56.148, -0.00265022
56.149, -0.00265033
56.15, -0.00265045
56.151, -0.00265057
56.152, -0.00265068
56.153, -0.0026508
56.154, -0.00265091
56.155, -0.00265103
56.156, -0.00265114
56.157, -0.00265126
56.158, -0.00265137
56.159, -0.00265149
56.16, -0.00265161
56.161, -0.00265172
56.162, -0.00265184
56.163, -0.00265195
56.164, -0.00265207
56.165, -0.00265219
56.166, -0.0026523
56.167, -0.00265242
56.168, -0.00265253
56.169, -0.00265265
56.17, -0.00265277
56.171, -0.00265288
56.172, -0.002653
56.173, -0.00265311
56.174, -0.00265323
56.175, -0.00265335
56.176, -0.00265346
56.177, -0.00265358
56.178, -0.0026537
56.179, -0.00265381
56.18, -0.00265393
56.181, -0.00265405
56.182, -0.00265416
56.183, -0.00265428
56.184, -0.00265439
56.185, -0.00265451
56.186, -0.00265463
56.187, -0.00265474
56.188, -0.00265486
56.189, -0.00265499
56.19, -0.00265511
56.191, -0.00265524
56.192, -0.00265536
56.193, -0.00265548
56.194, -0.0026556
56.195, -0.00265573
56.196, -0.00265585
56.197, -0.00265598
56.198, -0.0026561
56.199, -0.00265623
56.2, -0.00265635
56.201, -0.00265648
56.202, -0.00265661
56.203, -0.00265673
56.204, -0.00265686
56.205, -0.00265699
56.206, -0.00265711
56.207, -0.00265724
56.208, -0.00265737
56.209, -0.00265749
56.21, -0.00265762
56.211, -0.00265775
56.212, -0.00265788
56.213, -0.00265801
56.214, -0.00265814
56.215, -0.00265828
56.216, -0.00265841
56.217, -0.00265855
56.218, -0.00265868
56.219, -0.00265882
56.22, -0.00265895
56.221, -0.00265909
56.222, -0.00265922
56.223, -0.00265936
56.224, -0.0026595
56.225, -0.00265964
56.226, -0.00265978
56.227, -0.00265992
56.228, -0.00266006
56.229, -0.0026602
56.23, -0.00266034
56.231, -0.00266048
56.232, -0.00266063
56.233, -0.00266077
56.234, -0.00266091
56.235, -0.00266106
56.236, -0.0026612
56.237, -0.00266135
56.238, -0.00266149
56.239, -0.00266164
56.24, -0.00266179
56.241, -0.00266194
56.242, -0.00266208
56.243, -0.00266223
56.244, -0.00266238
56.245, -0.00266253
56.246, -0.00266268
56.247, -0.00266284
56.248, -0.00266299
56.249, -0.00266314
56.25, -0.00266329
56.251, -0.00266345
56.252, -0.0026636
56.253, -0.00266376
56.254, -0.00266391
56.255, -0.00266407
56.256, -0.00266423
56.257, -0.00266438
56.258, -0.00266454
56.259, -0.0026647
56.26, -0.00266486
56.261, -0.00266502
56.262, -0.00266518
56.263, -0.00266534
56.264, -0.0026655
56.265, -0.00266566
56.266, -0.00266583
56.267, -0.00266599
56.268, -0.00266615
56.269, -0.00266632
56.27, -0.00266648
56.271, -0.00266665
56.272, -0.00266681
56.273, -0.00266698
56.274, -0.00266715
56.275, -0.00266732
56.276, -0.00266749
56.277, -0.00266765
56.278, -0.00266782
56.279, -0.00266799
56.28, -0.00266816
56.281, -0.00266834
56.282, -0.00266851
56.283, -0.00266868
56.284, -0.00266885
56.285, -0.00266903
56.286, -0.0026692
56.287, -0.00266938
56.288, -0.00266954
56.289, -0.00266971
56.29, -0.00266988
56.291, -0.00267004
56.292, -0.00267021
56.293, -0.00267038
56.294, -0.00267055
56.295, -0.00267071
56.296, -0.00267088
56.297, -0.00267104
56.298, -0.0026712
56.299, -0.00267136
56.3, -0.00267153
56.301, -0.00267169
56.302, -0.00267185
56.303, -0.00267201
56.304, -0.00267218
56.305, -0.00267234
56.306, -0.0026725
56.307, -0.00267266
56.308, -0.00267282
56.309, -0.00267298
56.31, -0.00267313
56.311, -0.00267329
56.312, -0.00267344
56.313, -0.0026736
56.314, -0.00267375
56.315, -0.0026739
56.316, -0.00267405
56.317, -0.0026742
56.318, -0.00267435
56.319, -0.0026745
56.32, -0.00267465
56.321, -0.0026748
56.322, -0.00267494
56.323, -0.00267509
56.324, -0.00267523
56.325, -0.00267538
56.326, -0.00267552
56.327, -0.00267566
56.328, -0.00267581
56.329, -0.00267595
56.33, -0.00267609
56.331, -0.00267623
56.332, -0.00267637
56.333, -0.0026765
56.334, -0.00267664
56.335, -0.00267678
56.336, -0.00267691
56.337, -0.00267705
56.338, -0.00267718
56.339, -0.00267731
56.34, -0.00267744
56.341, -0.00267758
56.342, -0.00267771
56.343, -0.00267784
56.344, -0.00267796
56.345, -0.00267809
56.346, -0.00267822
56.347, -0.00267835
56.348, -0.00267847
56.349, -0.0026786
56.35, -0.00267872
56.351, -0.00267884
56.352, -0.00267897
56.353, -0.00267909
56.354, -0.00267921
56.355, -0.00267933
56.356, -0.00267945
56.357, -0.00267956
56.358, -0.00267968
56.359, -0.0026798
56.36, -0.00267991
56.361, -0.00268003
56.362, -0.00268014
56.363, -0.00268026
56.364, -0.00268037
56.365, -0.00268048
56.366, -0.00268059
56.367, -0.0026807
56.368, -0.00268081
56.369, -0.00268092
56.37, -0.00268103
56.371, -0.00268114
56.372, -0.00268124
56.373, -0.00268135
56.374, -0.00268145
56.375, -0.00268156
56.376, -0.00268166
56.377, -0.00268176
56.378, -0.00268186
56.379, -0.00268196
56.38, -0.00268206
56.381, -0.00268216
56.382, -0.00268226
56.383, -0.00268236
56.384, -0.00268245
56.385, -0.00268255
56.386, -0.00268264
56.387, -0.00268274
56.388, -0.00268283
56.389, -0.00268292
56.39, -0.00268301
56.391, -0.00268311
56.392, -0.0026832
56.393, -0.00268329
56.394, -0.00268339
56.395, -0.00268348
56.396, -0.00268358
56.397, -0.00268367
56.398, -0.00268377
56.399, -0.00268386
56.4, -0.00268395
56.401, -0.00268405
56.402, -0.00268414
56.403, -0.00268424
56.404, -0.00268433
56.405, -0.00268443
56.406, -0.00268453
56.407, -0.00268462
56.408, -0.00268472
56.409, -0.00268482
56.41, -0.00268491
56.411, -0.00268501
56.412, -0.00268511
56.413, -0.0026852
56.414, -0.0026853
56.415, -0.0026854
56.416, -0.0026855
56.417, -0.00268559
56.418, -0.00268569
56.419, -0.00268579
56.42, -0.00268589
56.421, -0.00268599
56.422, -0.00268608
56.423, -0.00268618
56.424, -0.00268628
56.425, -0.00268638
56.426, -0.00268648
56.427, -0.00268658
56.428, -0.00268668
56.429, -0.00268678
56.43, -0.00268688
56.431, -0.00268698
56.432, -0.00268708
56.433, -0.00268718
56.434, -0.00268728
56.435, -0.00268738
56.436, -0.00268748
56.437, -0.00268758
56.438, -0.00268768
56.439, -0.00268778
56.44, -0.00268788
56.441, -0.00268799
56.442, -0.00268809
56.443, -0.00268819
56.444, -0.00268829
56.445, -0.00268839
56.446, -0.0026885
56.447, -0.0026886
56.448, -0.0026887
56.449, -0.0026888
56.45, -0.00268891
56.451, -0.00268901
56.452, -0.00268911
56.453, -0.00268922
56.454, -0.00268932
56.455, -0.00268942
56.456, -0.00268953
56.457, -0.00268963
56.458, -0.00268974
56.459, -0.00268984
56.46, -0.00268995
56.461, -0.00269005
56.462, -0.00269016
56.463, -0.00269026
56.464, -0.00269037
56.465, -0.00269047
56.466, -0.00269058
56.467, -0.00269068
56.468, -0.00269079
56.469, -0.00269089
56.47, -0.002691
56.471, -0.00269111
56.472, -0.00269121
56.473, -0.00269132
56.474, -0.00269143
56.475, -0.00269153
56.476, -0.00269164
56.477, -0.00269175
56.478, -0.00269186
56.479, -0.00269196
56.48, -0.00269207
56.481, -0.00269218
56.482, -0.00269229
56.483, -0.0026924
56.484, -0.00269251
56.485, -0.00269261
56.486, -0.00269272
56.487, -0.00269283
56.488, -0.00269294
56.489, -0.00269305
56.49, -0.00269316
56.491, -0.00269327
56.492, -0.00269338
56.493, -0.00269349
56.494, -0.0026936
56.495, -0.00269371
56.496, -0.00269382
56.497, -0.00269393
56.498, -0.00269404
56.499, -0.00269415
56.5, -0.00269426
56.501, -0.00269437
56.502, -0.00269448
56.503, -0.00269459
56.504, -0.00269469
56.505, -0.0026948
56.506, -0.00269491
56.507, -0.00269502
56.508, -0.00269513
56.509, -0.00269524
56.51, -0.00269535
56.511, -0.00269546
56.512, -0.00269557
56.513, -0.00269568
56.514, -0.00269579
56.515, -0.0026959
56.516, -0.00269601
56.517, -0.00269612
56.518, -0.00269623
56.519, -0.00269634
56.52, -0.00269645
56.521, -0.00269656
56.522, -0.00269667
56.523, -0.00269678
56.524, -0.00269689
56.525, -0.002697
56.526, -0.00269711
56.527, -0.00269722
56.528, -0.00269733
56.529, -0.00269744
56.53, -0.00269755
56.531, -0.00269766
56.532, -0.00269777
56.533, -0.00269788
56.534, -0.00269799
56.535, -0.0026981
56.536, -0.00269821
56.537, -0.00269832
56.538, -0.00269843
56.539, -0.00269854
56.54, -0.00269865
56.541, -0.00269876
56.542, -0.00269887
56.543, -0.00269898
56.544, -0.00269909
56.545, -0.0026992
56.546, -0.00269931
56.547, -0.00269942
56.548, -0.00269953
56.549, -0.00269964
56.55, -0.00269975
56.551, -0.00269986
56.552, -0.00269997
56.553, -0.00270008
56.554, -0.00270019
56.555, -0.0027003
56.556, -0.00270041
56.557, -0.00270052
56.558, -0.00270064
56.559, -0.00270075
56.56, -0.00270086
56.561, -0.00270097
56.562, -0.00270108
56.563, -0.00270119
56.564, -0.0027013
56.565, -0.00270141
56.566, -0.00270152
56.567, -0.00270163
56.568, -0.00270174
56.569, -0.00270185
56.57, -0.00270196
56.571, -0.00270207
56.572, -0.00270218
56.573, -0.0027023
56.574, -0.00270241
56.575, -0.00270252
56.576, -0.00270263
56.577, -0.00270274
56.578, -0.00270285
56.579, -0.00270296
56.58, -0.00270307
56.581, -0.00270318
56.582, -0.00270329
56.583, -0.0027034
56.584, -0.00270352
56.585, -0.00270363
56.586, -0.00270374
56.587, -0.00270385
56.588, -0.00270396
56.589, -0.00270407
56.59, -0.00270418
56.591, -0.00270429
56.592, -0.00270441
56.593, -0.00270452
56.594, -0.00270463
56.595, -0.00270474
56.596, -0.00270485
56.597, -0.00270496
